transaction_id,amount,payment_method,merchant_category,transaction_hour,is_weekend,customer_age_days,customer_avg_amount,amount_deviation,transactions_last_10min,transactions_last_1h,transactions_last_24h,device_age_days,device_transaction_count,location_distance_km,ip_risk_score,failed_attempts_24h,previous_fraud_count,chargeback_history,account_velocity_score,fraud
TX_003504,1154.24,NETBANKING,Services,15,0,771,776.49,1.48,1,4,12,1013,14,90.29,0.145,2,0,0,0.296,0
TX_003505,663.96,WALLET,Services,4,0,704,387.88,1.71,1,6,13,438,16,36.52,0.258,0,0,0,0.031,0
TX_003506,277.98,CARD,Gaming,12,0,1999,527.61,0.53,1,8,14,518,27,14.26,0.255,0,0,0,0.116,0
TX_003507,1514.7,CARD,Fashion,19,0,579,2282.27,0.66,0,1,5,338,26,9.62,0.309,1,0,0,0.069,0
TX_003508,1031.73,UPI,Services,0,0,967,1111.36,0.93,0,3,15,603,26,60.4,0.161,0,0,0,0.397,0
TX_003509,1808.48,UPI,Grocery,10,0,828,934.35,1.93,2,7,17,44,24,52.77,0.261,0,0,0,0.429,0
TX_003510,643.16,UPI,Gaming,7,1,423,248.69,2.58,1,2,7,28,21,12.09,0.24,0,0,1,0.021,0
TX_003511,3717.55,NETBANKING,Electronics,2,1,1107,5915.8,0.63,0,3,8,280,21,39.75,0.175,0,0,0,0.35,0
TX_003512,456.33,CARD,Travel,13,1,1680,249.89,1.82,1,1,8,500,19,126.78,0.194,0,0,0,0.23,0
TX_003513,6075.63,CARD,Fashion,23,0,1625,878.55,6.91,0,2,9,1237,29,23.32,0.597,1,0,0,0.136,0
TX_003514,191.02,UPI,Gaming,22,0,277,1493.1,0.13,0,6,12,610,27,31.57,0.493,1,0,0,0.368,0
TX_003515,1693.87,UPI,Services,18,1,1039,469.52,3.6,0,0,10,676,25,47.93,0.295,0,0,0,0.275,0
TX_003516,1764.16,NETBANKING,Gaming,12,1,516,275.47,6.38,1,3,14,870,21,213.36,0.101,0,0,0,0.165,0
TX_003517,494.94,UPI,Gaming,14,0,509,2817.66,0.18,2,4,13,129,17,92.54,0.327,0,0,0,0.67,0
TX_003518,1676.38,UPI,Services,1,0,1607,708.2,2.36,1,4,14,418,22,77.7,0.388,1,0,1,0.525,0
TX_003519,3942.3,CARD,Electronics,6,0,1055,621.64,6.33,1,4,10,1304,21,37.24,0.137,0,0,1,0.234,0
TX_003520,119.48,CARD,Gaming,23,1,1863,307.06,0.39,1,3,13,988,24,103.41,0.161,0,0,0,0.364,0
TX_003521,1813.01,CARD,Food,9,0,136,565.35,3.2,2,4,12,534,23,105.97,0.062,0,0,0,0.373,0
TX_003522,90.62,UPI,Travel,21,0,812,633.15,0.14,2,6,17,426,20,210.9,0.051,0,0,0,0.157,0
TX_003523,417.52,UPI,Fashion,0,0,1044,365.98,1.14,1,4,13,1331,22,18.41,0.252,1,0,0,0.684,0
TX_003524,5592.41,NETBANKING,Food,0,1,806,409.19,13.63,1,7,13,43,24,76.93,0.407,0,0,0,0.117,0
TX_003525,612.91,UPI,Services,2,0,830,910.83,0.67,1,3,10,990,29,24.4,0.058,1,0,0,0.266,0
TX_003526,339.04,CARD,Services,19,0,1031,156.17,2.16,4,6,12,1206,15,48.47,0.075,0,0,0,0.094,0
TX_003527,899.7,NETBANKING,Grocery,4,0,303,1250.55,0.72,1,2,11,570,17,97.51,0.056,0,0,0,0.323,0
TX_003528,8672.45,UPI,Services,7,0,791,212.24,40.67,2,6,10,387,23,34.24,0.17,1,0,0,0.134,0
TX_003529,175.62,UPI,Travel,11,1,823,1047.86,0.17,4,6,12,1394,15,22.25,0.251,0,0,0,0.341,0
TX_003530,383.25,UPI,Gaming,4,0,1029,812.02,0.47,3,6,13,284,16,149.31,0.072,1,0,0,0.228,0
TX_003531,4902.16,CARD,Travel,23,0,598,722.01,6.78,2,4,10,1498,13,15.48,0.102,1,0,0,0.151,0
TX_003532,7028.32,UPI,Electronics,3,0,1341,444.38,15.78,1,5,18,1057,19,275.67,0.042,0,0,0,0.224,0
TX_003533,988.88,UPI,Food,4,0,1762,690.64,1.43,1,7,21,1379,22,178.3,0.167,0,0,0,0.357,0
TX_003534,317.65,UPI,Gaming,0,0,1984,635.48,0.5,1,3,11,1004,20,135.25,0.253,1,0,0,0.397,0
TX_003535,8918.15,CARD,Grocery,10,0,1268,1039.39,8.57,4,8,16,827,15,32.89,0.128,1,1,0,0.247,0
TX_003536,5401.56,CARD,Grocery,21,0,1034,621.07,8.68,1,5,12,830,18,191.48,0.058,1,0,0,0.16,0
TX_003537,2162.34,UPI,Travel,1,0,1938,468.65,4.6,2,7,13,102,15,64.64,0.392,0,0,0,0.064,0
TX_003538,486.68,CARD,Travel,23,0,1451,1133.63,0.43,0,4,12,1456,25,63.25,0.022,0,0,0,0.234,0
TX_003539,1044.16,CARD,Services,4,0,1002,252.63,4.12,1,4,12,1052,16,9.32,0.188,0,0,0,0.226,0
TX_003540,934.15,UPI,Grocery,8,0,1605,701.13,1.33,0,3,5,416,22,70.01,0.056,0,0,0,0.199,0
TX_003541,1526.68,UPI,Food,7,0,1105,1126.8,1.35,1,4,13,917,16,107.93,0.197,0,0,0,0.335,0
TX_003542,4679.76,CARD,Grocery,16,0,789,702.92,6.65,0,3,9,263,16,115.84,0.307,2,0,0,0.236,0
TX_003543,2642.33,UPI,Gaming,2,0,1617,304.18,8.66,1,3,13,1228,19,35.74,0.321,0,0,0,0.026,0
TX_003544,373.39,CARD,Services,11,1,1678,484.2,0.77,5,8,20,839,23,38.23,0.079,0,0,0,0.452,0
TX_003545,4343.76,UPI,Travel,22,1,571,320.14,13.53,3,8,20,606,24,15.04,0.217,1,0,0,0.128,0
TX_003546,1499.87,UPI,Grocery,9,1,1333,550.18,2.72,1,1,11,911,22,15.96,0.136,1,0,0,0.413,0
TX_003547,2179.97,UPI,Gaming,12,0,1890,228.08,9.52,2,4,10,245,19,115.88,0.242,0,0,0,0.26,0
TX_003548,4753.05,NETBANKING,Services,14,0,779,1372.57,3.46,0,3,12,86,18,125.62,0.22,1,0,0,0.029,0
TX_003549,360.83,UPI,Electronics,16,1,1844,650.74,0.55,0,5,11,368,20,40.9,0.28,0,0,0,0.051,0
TX_003550,1058.04,NETBANKING,Grocery,15,0,1771,559.44,1.89,3,5,9,1092,22,68.83,0.074,0,0,0,0.429,0
TX_003551,644.55,NETBANKING,Services,1,0,164,1340.39,0.48,4,5,15,1338,26,75.22,0.043,0,0,0,0.255,0
TX_003552,228.64,UPI,Services,19,0,57,724.97,0.31,0,1,14,1274,20,41.41,0.073,1,0,0,0.078,0
TX_003553,1551.09,UPI,Gaming,9,0,1156,436.32,3.55,4,9,19,694,19,115.09,0.269,0,0,0,0.121,0
TX_003554,13515.01,UPI,Services,23,0,699,788.22,17.12,3,6,14,350,14,69.47,0.188,0,0,0,0.463,0
TX_003555,174.15,CARD,Services,6,0,1221,429.7,0.4,1,5,15,371,15,0.89,0.073,0,0,0,0.063,0
TX_003556,1061.8,UPI,Electronics,10,0,995,584.95,1.81,0,2,10,760,20,115.68,0.21,1,0,0,0.336,0
TX_003557,2080.87,NETBANKING,Fashion,3,1,1533,657.98,3.16,2,6,16,496,27,49.19,0.093,0,0,0,0.375,0
TX_003558,1240.26,CARD,Fashion,11,0,776,505.94,2.45,2,6,13,724,21,27.46,0.293,0,0,0,0.245,0
TX_003559,979.33,UPI,Food,6,0,1884,915.5,1.07,1,5,15,740,17,84.6,0.276,0,0,0,0.034,0
TX_003560,299.1,UPI,Electronics,2,0,740,781.29,0.38,1,2,10,164,25,59.14,0.081,1,0,0,0.216,0
TX_003561,1384.07,NETBANKING,Grocery,11,0,1695,759.31,1.82,1,5,15,1297,15,58.72,0.271,1,0,0,0.455,0
TX_003562,514.52,UPI,Travel,0,0,778,340.77,1.51,3,6,16,835,19,12.09,0.208,0,0,0,0.199,0
TX_003563,122.74,UPI,Gaming,10,0,14,654.84,0.19,0,3,6,51,27,99.99,0.095,1,0,0,0.142,0
TX_003564,3621.31,CARD,Gaming,2,0,1039,625.92,5.78,0,4,13,178,19,147.22,0.137,0,0,0,0.754,0
TX_003565,2859.45,UPI,Grocery,23,0,1408,644.09,4.43,1,4,14,108,27,86.56,0.198,1,0,0,0.349,0
TX_003566,1154.78,CARD,Grocery,19,0,875,405.98,2.84,2,5,20,68,24,37.71,0.222,0,0,0,0.395,0
TX_003567,1378.95,UPI,Electronics,12,1,1868,418.93,3.28,0,3,8,974,14,3.55,0.266,0,0,0,0.214,0
TX_003568,3210.94,UPI,Travel,10,0,585,317.02,10.1,4,5,17,550,17,104.92,0.159,2,0,0,0.18,0
TX_003569,9825.84,UPI,Travel,4,0,511,1024.52,9.58,2,8,16,856,18,26.21,0.363,0,3,0,0.763,1
TX_003570,2708.14,UPI,Electronics,10,1,722,1902.92,1.42,1,5,12,1039,20,27.08,0.996,5,3,0,0.852,1
TX_003571,814.45,CARD,Food,10,0,1706,836.01,0.97,1,3,10,439,21,48.75,0.176,1,0,0,0.149,0
TX_003572,4072.38,NETBANKING,Electronics,2,1,1833,432.14,9.4,1,3,9,914,17,97.42,0.169,0,0,0,0.341,0
TX_003573,1511.39,CARD,Grocery,14,0,351,282.61,5.33,1,5,18,1447,24,57.05,0.035,0,0,0,0.118,0
TX_003574,1331.49,UPI,Grocery,21,0,1109,797.8,1.67,3,9,15,1490,20,36.11,0.104,1,0,0,0.254,0
TX_003575,307.95,WALLET,Travel,19,0,1988,433.56,0.71,0,1,12,317,17,2422.9,0.029,0,2,0,0.989,1
TX_003576,1461.12,UPI,Fashion,17,1,690,556.48,2.62,2,5,17,241,21,146.09,0.202,0,0,0,0.099,0
TX_003577,477.25,NETBANKING,Electronics,13,1,197,1594.22,0.3,1,3,15,414,15,19.34,0.42,1,0,0,0.304,0
TX_003578,579.24,UPI,Gaming,15,0,169,986.24,0.59,3,6,19,1395,22,3.25,0.146,0,0,0,0.251,0
TX_003579,485.23,UPI,Services,11,1,1221,1710.89,0.28,2,2,11,1037,22,48.62,0.472,0,0,0,0.334,0
TX_003580,377.57,UPI,Grocery,17,0,1435,413.98,0.91,1,5,13,297,13,69.13,0.254,0,0,0,0.361,0
TX_003581,9179.9,UPI,Services,4,0,1457,1097.42,8.36,2,6,16,932,17,7.95,0.188,0,0,0,0.233,0
TX_003582,4151.97,UPI,Food,10,0,1502,579.4,7.15,2,3,14,111,14,6.71,0.066,0,0,1,0.513,0
TX_003583,7482.84,CARD,Gaming,4,0,1230,1232.04,6.07,2,6,18,571,25,64.62,0.448,1,0,0,0.303,0
TX_003584,322.82,UPI,Electronics,14,0,1042,701.0,0.46,3,7,11,553,15,50.04,0.174,1,0,0,0.568,0
TX_003585,1177.62,CARD,Grocery,1,0,1923,190.61,6.15,2,5,14,284,16,70.23,0.241,0,0,0,0.047,0
TX_003586,300.81,UPI,Gaming,16,1,1783,320.57,0.94,3,5,14,299,16,1.32,0.231,0,0,0,0.377,0
TX_003587,546.92,UPI,Travel,1,1,602,1195.09,0.46,0,1,15,0,2,9.86,0.16,6,0,0,0.943,1
TX_003588,437.85,CARD,Services,22,1,469,503.25,0.87,1,4,12,958,18,171.34,0.168,0,0,0,0.1,0
TX_003589,3787.96,CARD,Electronics,3,1,1019,764.96,4.95,2,7,15,181,33,65.96,0.274,0,0,0,0.495,0
TX_003590,737.87,UPI,Food,16,1,810,191.98,3.82,2,3,13,800,19,35.07,0.11,0,0,0,0.407,0
TX_003591,3191.92,CARD,Food,22,1,36,522.84,6.09,1,1,9,594,17,67.87,0.192,1,0,0,0.406,0
TX_003592,2006.45,UPI,Gaming,4,0,912,1910.32,1.05,0,2,11,630,24,34.79,0.191,2,0,0,0.64,0
TX_003593,10977.89,UPI,Electronics,15,0,413,27.77,381.57,3,4,12,492,24,22.89,0.193,0,0,0,0.282,0
TX_003594,249.77,NETBANKING,Fashion,11,0,18,524.32,0.48,2,7,15,1194,19,1589.96,0.344,0,3,1,0.789,1
TX_003595,3863.13,WALLET,Grocery,13,0,1284,891.79,4.33,1,1,7,408,21,44.85,0.176,0,0,0,0.106,0
TX_003596,3451.07,CARD,Gaming,15,0,1234,855.72,4.03,2,6,16,1246,20,18.13,0.297,0,0,0,0.423,0
TX_003597,414.31,CARD,Gaming,16,0,1773,463.57,0.89,0,2,9,1128,12,59.44,0.223,0,0,0,0.102,0
TX_003598,3002.3,UPI,Travel,0,0,197,395.58,7.57,3,5,10,745,12,131.44,0.013,0,0,0,0.308,0
TX_003599,1534.78,NETBANKING,Electronics,3,0,620,247.98,6.16,0,3,15,420,26,27.12,0.107,0,0,0,0.22,0
TX_003600,873.51,CARD,Fashion,7,0,246,976.56,0.89,1,5,12,795,21,183.56,0.177,1,0,0,0.054,0
TX_003601,481.09,NETBANKING,Gaming,9,0,924,722.16,0.67,1,2,10,1027,20,151.87,0.361,2,0,0,0.102,0
TX_003602,534.26,UPI,Grocery,7,0,84,1394.26,0.38,4,7,9,2,18,144.34,0.081,0,0,1,0.088,0
TX_003603,8516.94,UPI,Grocery,19,1,131,1149.49,7.4,1,7,14,1252,15,39.5,0.278,1,0,0,0.001,0
TX_003604,1097.38,WALLET,Electronics,5,0,967,634.39,1.73,2,6,10,1445,21,103.13,0.233,0,1,1,0.17,0
TX_003605,2397.38,UPI,Food,23,1,2,967.04,2.48,1,6,22,473,14,57.21,0.102,1,0,0,0.361,0
TX_003606,497.25,CARD,Fashion,21,0,681,579.75,0.86,0,3,12,1077,20,3.99,0.232,0,0,0,0.796,0
TX_003607,502.78,UPI,Food,19,0,1750,1068.3,0.47,0,4,11,532,27,29.41,0.229,2,0,0,0.291,0
TX_003608,3235.65,UPI,Electronics,6,0,299,755.5,4.28,0,3,9,1336,17,5.43,0.059,0,0,0,0.145,0
TX_003609,284.41,NETBANKING,Electronics,3,0,1510,496.19,0.57,0,1,13,738,25,19.61,0.159,1,0,0,0.083,0
TX_003610,724.0,UPI,Travel,18,0,785,850.79,0.85,4,8,13,438,13,24.27,0.279,1,0,0,0.397,0
TX_003611,1134.59,CARD,Fashion,15,0,1057,888.05,1.28,0,2,10,1196,17,22.49,0.379,0,0,0,0.246,0
TX_003612,1225.83,NETBANKING,Fashion,7,0,1590,244.5,4.99,1,4,7,1373,20,7.78,0.155,1,0,0,0.057,0
TX_003613,916.82,CARD,Food,8,0,615,243.32,3.75,3,6,10,1456,16,90.14,0.097,0,0,0,0.201,0
TX_003614,1629.16,CARD,Grocery,18,0,711,2245.33,0.73,1,3,9,252,25,14.27,0.38,2,0,0,0.12,0
TX_003615,2192.63,UPI,Food,12,0,1140,462.99,4.73,4,5,11,1061,23,44.73,0.112,0,0,0,0.461,0
TX_003616,2286.18,CARD,Grocery,7,0,526,1615.64,1.41,3,7,13,1300,28,249.79,0.064,1,1,0,0.167,0
TX_003617,409.2,UPI,Fashion,13,0,757,856.92,0.48,2,5,13,1272,23,73.13,0.04,1,0,0,0.647,0
TX_003618,825.38,UPI,Fashion,10,0,1108,1837.86,0.45,2,6,11,478,23,169.4,0.25,0,0,0,0.206,0
TX_003619,3621.93,CARD,Services,9,0,110,442.01,8.18,2,5,13,1472,22,268.46,0.38,0,0,0,0.22,0
TX_003620,2682.88,CARD,Travel,3,0,1299,372.58,7.18,0,1,8,1458,15,20.27,0.2,1,0,0,0.104,0
TX_003621,277.87,UPI,Services,0,0,790,153.31,1.8,0,5,14,596,23,4.29,0.061,0,0,0,0.25,0
TX_003622,1558.5,WALLET,Fashion,6,0,306,473.62,3.28,0,2,7,824,17,8.16,0.184,0,0,0,0.043,0
TX_003623,151.68,UPI,Electronics,18,0,16,1544.04,0.1,0,3,13,833,23,167.99,0.297,2,0,0,0.397,0
TX_003624,1149.33,UPI,Electronics,3,0,1092,1857.93,0.62,3,6,12,131,18,31.7,0.029,1,0,0,0.389,0
TX_003625,7315.62,UPI,Travel,22,0,1581,1012.85,7.22,1,4,15,783,24,65.3,0.228,0,0,0,0.355,0
TX_003626,425.01,UPI,Services,17,0,1225,1698.46,0.25,1,3,9,1,4,86.86,0.337,5,0,0,0.916,1
TX_003627,476.12,WALLET,Food,21,1,1702,849.82,0.56,5,9,23,453,18,148.32,0.189,1,0,0,0.388,0
TX_003628,2354.37,UPI,Food,19,0,1227,2582.83,0.91,1,6,14,1279,21,115.33,0.492,0,0,0,0.021,0
TX_003629,234.44,UPI,Grocery,9,1,1005,985.89,0.24,0,5,10,1482,28,51.48,0.56,0,0,1,0.268,0
TX_003630,582.45,UPI,Gaming,11,0,810,222.83,2.6,0,3,8,22,13,40.38,0.153,0,0,1,0.213,0
TX_003631,1991.1,UPI,Travel,20,1,671,462.5,4.3,2,7,12,529,22,53.24,0.208,0,0,0,0.203,0
TX_003632,581.56,WALLET,Grocery,11,0,400,639.32,0.91,2,3,12,1237,13,221.38,0.205,0,0,0,0.197,0
TX_003633,866.13,UPI,Services,19,0,1242,691.42,1.25,2,5,13,607,25,22.09,0.268,1,0,0,0.34,0
TX_003634,2308.11,CARD,Travel,2,0,1985,1212.19,1.9,1,4,10,1284,14,18.1,0.08,1,0,0,0.198,0
TX_003635,1671.62,CARD,Electronics,16,0,1406,225.44,7.38,2,3,10,1377,19,261.84,0.301,1,0,0,0.721,0
TX_003636,1431.99,UPI,Electronics,13,0,609,733.31,1.95,0,2,7,611,21,228.44,0.156,2,0,0,0.587,0
TX_003637,781.24,UPI,Gaming,5,0,266,805.86,0.97,3,8,19,879,18,153.68,0.169,1,1,0,0.301,0
TX_003638,1587.73,UPI,Grocery,18,0,705,311.44,5.08,1,3,10,911,19,49.6,0.286,0,0,0,0.3,0
TX_003639,969.0,UPI,Gaming,21,1,1976,667.87,1.45,2,4,13,622,24,69.55,0.144,0,0,0,0.476,0
TX_003640,1733.34,CARD,Services,13,0,82,1599.7,1.08,2,3,6,1044,19,23.12,0.043,1,0,0,0.168,0
TX_003641,667.19,NETBANKING,Electronics,22,1,946,182.58,3.63,1,5,10,784,17,204.25,0.518,0,0,0,0.032,0
TX_003642,913.63,UPI,Services,8,1,555,226.79,4.01,1,9,19,634,21,774.42,0.311,0,0,1,0.719,1
TX_003643,407.5,CARD,Electronics,11,0,89,2656.13,0.15,1,3,10,1336,22,0.26,0.286,0,0,0,0.235,0
TX_003644,1058.91,CARD,Fashion,5,0,132,514.02,2.06,2,4,11,999,29,34.47,0.253,1,0,0,0.167,0
TX_003645,487.36,WALLET,Gaming,7,1,1210,929.36,0.52,1,3,7,497,27,71.95,0.021,1,0,0,0.106,0
TX_003646,359.95,NETBANKING,Fashion,2,1,1569,280.24,1.28,2,5,20,247,18,18.88,0.081,1,0,0,0.172,0
TX_003647,1420.35,CARD,Fashion,10,0,1006,807.09,1.76,0,2,11,885,18,16.54,0.201,0,0,0,0.175,0
TX_003648,1356.6,NETBANKING,Fashion,4,0,1219,2725.4,0.5,1,4,13,1323,13,36.49,0.422,0,0,0,0.026,0
TX_003649,2399.16,NETBANKING,Services,3,1,557,418.18,5.72,1,4,14,791,24,65.38,0.27,1,0,0,0.505,0
TX_003650,712.57,UPI,Electronics,1,0,1905,540.59,1.32,0,3,7,756,26,4.59,0.163,1,0,0,0.292,0
TX_003651,1649.21,CARD,Services,10,0,1484,105.3,15.51,11,23,45,1151,14,37.93,0.15,1,0,0,0.813,1
TX_003652,1902.26,CARD,Services,3,1,141,732.34,2.59,2,5,10,1159,15,194.06,0.193,0,0,0,0.232,0
TX_003653,1710.9,CARD,Travel,15,0,1487,574.91,2.97,1,5,14,275,17,21.83,0.51,1,0,0,0.337,0
TX_003654,480.27,NETBANKING,Electronics,17,1,31,332.3,1.44,1,4,10,413,26,27.8,0.101,0,0,0,0.274,0
TX_003655,1273.3,UPI,Grocery,6,0,1577,637.7,1.99,0,3,10,1201,21,91.48,0.121,1,0,0,0.249,0
TX_003656,1578.36,UPI,Electronics,13,0,1848,1087.98,1.45,3,5,18,922,27,23.68,0.254,0,0,0,0.068,0
TX_003657,1104.53,UPI,Food,6,0,989,740.36,1.49,3,4,12,720,33,177.62,0.158,1,0,0,0.407,0
TX_003658,136.12,UPI,Services,3,1,1952,659.69,0.21,1,2,8,140,20,165.16,0.38,0,0,0,0.519,0
TX_003659,1287.54,UPI,Fashion,12,0,273,3267.19,0.39,0,3,9,1426,19,1763.04,0.125,0,0,1,0.855,1
TX_003660,10021.93,UPI,Electronics,21,0,1838,822.8,12.17,1,3,12,1245,22,9.03,0.392,0,0,0,0.136,0
TX_003661,765.06,CARD,Grocery,4,0,1725,1015.3,0.75,1,4,14,953,20,8.51,0.174,0,0,0,0.378,0
TX_003662,529.49,CARD,Fashion,18,1,377,679.9,0.78,1,4,12,102,18,188.05,0.164,1,0,0,0.208,0
TX_003663,1592.96,UPI,Electronics,17,1,641,397.36,4.0,1,2,8,731,17,96.46,0.208,1,0,0,0.109,0
TX_003664,1498.74,CARD,Fashion,17,1,410,212.68,7.01,2,3,9,940,18,95.1,0.399,0,0,0,0.377,0
TX_003665,3614.6,UPI,Services,8,0,1330,821.86,4.39,0,3,12,1245,19,27.39,0.313,2,0,0,0.284,0
TX_003666,311.73,UPI,Grocery,17,0,1295,127.31,2.43,1,3,11,1131,13,61.63,0.115,0,0,0,0.102,0
TX_003667,2278.75,UPI,Travel,0,0,379,407.57,5.58,3,3,14,1186,21,11.17,0.178,0,0,0,0.146,0
TX_003668,1979.15,CARD,Services,11,0,977,970.18,2.04,1,4,17,68,26,23.76,0.084,0,0,0,0.173,0
TX_003669,951.32,CARD,Travel,2,0,769,740.85,1.28,2,5,10,83,23,256.17,0.075,1,0,0,0.362,0
TX_003670,1538.69,CARD,Grocery,13,0,468,2452.51,0.63,1,4,10,1308,14,175.32,0.196,1,0,0,0.447,0
TX_003671,3070.08,NETBANKING,Electronics,19,1,54,343.94,8.9,2,8,17,1399,18,0.36,0.19,0,0,1,0.469,0
TX_003672,2623.63,UPI,Fashion,7,1,1634,1512.84,1.73,0,1,9,1472,24,295.96,0.132,0,0,0,0.676,0
TX_003673,349.67,NETBANKING,Services,23,0,1436,1060.69,0.33,1,4,11,1027,14,24.58,0.091,0,0,0,0.317,0
TX_003674,2490.3,CARD,Food,13,0,938,276.99,8.96,2,5,9,1187,19,21.19,0.254,0,0,0,0.114,0
TX_003675,1027.94,NETBANKING,Food,9,0,1053,491.51,2.09,4,7,17,687,14,23.08,0.195,1,0,0,0.539,0
TX_003676,1179.53,UPI,Food,12,0,1741,541.12,2.18,0,7,20,1256,17,208.97,0.115,1,0,0,0.2,0
TX_003677,1179.91,UPI,Food,4,0,1370,331.67,3.55,2,7,16,632,15,52.49,0.03,1,0,0,0.548,0
TX_003678,943.65,WALLET,Food,15,1,502,616.66,1.53,3,5,10,788,22,57.22,0.365,0,0,0,0.473,0
TX_003679,3610.88,UPI,Gaming,3,1,1757,682.59,5.28,0,4,14,1104,25,137.89,0.332,0,0,0,0.783,0
TX_003680,1008.56,UPI,Grocery,15,0,1542,1476.44,0.68,2,6,9,1477,25,66.86,0.039,1,0,0,0.226,0
TX_003681,357.97,CARD,Fashion,20,1,1124,1555.77,0.23,1,2,10,446,27,80.29,0.053,0,0,0,0.079,0
TX_003682,739.87,CARD,Grocery,8,0,1591,818.84,0.9,1,2,7,1122,24,40.37,0.247,1,0,0,0.335,0
TX_003683,1311.2,CARD,Travel,13,0,1318,193.38,6.75,3,4,10,875,15,100.73,0.316,1,0,0,0.247,0
TX_003684,3748.89,UPI,Gaming,10,0,1399,382.6,9.77,2,5,13,204,15,2.08,0.173,0,0,0,0.17,0
TX_003685,2004.39,CARD,Fashion,13,0,867,567.95,3.52,2,4,9,1068,14,88.41,0.094,0,0,0,0.299,0
TX_003686,468.47,CARD,Electronics,10,0,388,149.2,3.12,0,4,12,1326,20,299.47,0.29,0,0,0,0.155,0
TX_003687,13163.33,UPI,Services,16,0,1760,285.38,45.96,0,1,11,1493,28,83.99,0.236,1,0,0,0.511,0
TX_003688,1429.06,CARD,Food,19,0,321,771.73,1.85,3,5,13,74,15,47.6,0.347,1,0,0,0.689,0
TX_003689,3926.06,UPI,Electronics,18,0,1428,316.87,12.35,1,7,17,20,13,94.43,0.134,0,0,0,0.46,0
TX_003690,942.26,UPI,Gaming,6,0,1600,1337.77,0.7,0,4,8,1443,21,53.75,0.152,1,0,0,0.141,0
TX_003691,1869.37,CARD,Electronics,4,1,1835,157.92,11.76,1,3,11,1327,17,8.84,0.149,0,0,0,0.165,0
TX_003692,2538.86,NETBANKING,Grocery,10,0,1294,1289.66,1.97,4,7,13,935,17,32.87,0.144,1,0,0,0.132,0
TX_003693,3707.8,UPI,Gaming,3,1,1524,976.21,3.79,1,1,4,1445,29,28.36,0.209,0,0,1,0.026,0
TX_003694,3156.97,UPI,Travel,0,0,155,461.97,6.82,3,4,11,201,21,379.54,0.211,0,0,0,0.142,0
TX_003695,2623.32,CARD,Travel,6,0,1365,475.25,5.51,2,4,8,14,19,34.88,0.149,0,0,0,0.35,0
TX_003696,800.24,CARD,Grocery,18,1,489,535.73,1.49,2,4,15,191,24,47.91,0.371,3,0,0,0.22,0
TX_003697,619.09,WALLET,Electronics,5,0,1291,1081.02,0.57,2,5,17,400,20,4.86,0.18,1,0,0,0.538,0
TX_003698,1529.36,UPI,Grocery,14,0,998,129.16,11.75,1,1,14,825,23,53.57,0.345,0,0,0,0.414,0
TX_003699,2788.13,CARD,Services,10,1,1804,591.51,4.71,2,4,7,408,20,2.99,0.219,0,0,0,0.222,0
TX_003700,877.68,UPI,Grocery,18,0,1574,448.16,1.95,1,2,11,930,21,8.43,0.294,0,0,0,0.223,0
TX_003701,3181.7,NETBANKING,Services,17,0,1658,594.8,5.34,2,4,9,126,23,34.24,0.246,0,0,0,0.172,0
TX_003702,4687.32,CARD,Grocery,0,0,345,891.09,5.25,2,3,9,1147,10,27.01,0.331,0,0,0,0.131,0
TX_003703,438.64,UPI,Fashion,8,0,1481,2360.49,0.19,1,4,10,680,21,35.88,0.177,1,0,0,0.48,0
TX_003704,474.89,UPI,Services,17,1,748,633.51,0.75,2,8,16,876,14,10.4,0.188,0,0,0,0.097,0
TX_003705,953.01,CARD,Electronics,14,0,72,808.94,1.18,1,3,8,1034,17,30.34,0.324,0,0,0,0.163,0
TX_003706,1491.61,UPI,Travel,3,1,1494,1004.23,1.48,1,3,14,493,23,60.92,0.098,0,0,1,0.157,0
TX_003707,649.0,CARD,Electronics,3,1,13,433.71,1.49,3,6,12,1311,18,192.43,0.166,0,0,0,0.27,0
TX_003708,4239.51,CARD,Travel,12,0,137,179.13,23.54,3,7,14,762,10,108.82,0.039,0,0,0,0.293,0
TX_003709,1675.84,CARD,Services,7,1,15,148.69,11.2,0,3,8,582,16,13.09,0.186,0,0,0,0.148,0
TX_003710,1140.76,UPI,Gaming,22,1,1279,794.22,1.43,1,4,7,514,21,10.47,0.362,1,0,0,0.107,0
TX_003711,260.89,UPI,Grocery,18,0,391,1077.16,0.24,3,4,18,1246,25,44.34,0.11,0,0,0,0.416,0
TX_003712,294.18,UPI,Grocery,8,0,909,1401.36,0.21,0,1,4,54,21,274.33,0.274,0,0,0,0.454,0
TX_003713,1452.45,CARD,Food,7,0,811,3628.45,0.4,3,4,12,962,24,336.39,0.136,0,0,0,0.583,0
TX_003714,129.98,UPI,Travel,12,0,170,664.62,0.2,1,5,12,1343,23,34.06,0.583,0,1,1,0.233,0
TX_003715,3018.87,NETBANKING,Travel,17,0,114,979.64,3.08,0,3,11,767,10,6.0,0.244,0,0,0,0.25,0
TX_003716,936.22,UPI,Services,2,1,1470,573.18,1.63,2,4,13,1478,17,46.27,0.231,1,0,0,0.379,0
TX_003717,28087.87,WALLET,Travel,8,0,1102,1628.89,17.23,1,6,8,550,17,2.67,0.078,1,0,0,0.03,0
